Date,State,Region,Energy_Requirement_MU,Energy_Supplied_MU,Energy_Deficit_MU,Energy_Deficit_Percent,Peak_Demand_MW,Peak_Met_MW,Peak_Deficit_MW,Outage_Frequency,Average_Recovery_Time_Hours
2018-01-01,Andhra Pradesh,Southern,5900.28,5772.34,127.95,2.168,12292.26,11941.89,350.37,19,2.85
2018-02-01,Andhra Pradesh,Southern,6064.44,5883.16,181.28,2.989,12634.24,12153.05,481.19,19,3.36
2018-03-01,Andhra Pradesh,Southern,6127.99,5986.36,141.62,2.311,12766.64,12326.73,439.91,20,3.65
2018-04-01,Andhra Pradesh,Southern,7745.74,7344.06,401.68,5.186,16136.95,15086.28,1050.68,35,3.63
2018-05-01,Andhra Pradesh,Southern,7770.8,7478.79,292.01,3.758,16189.16,15426.91,762.25,31,3.81
2018-06-01,Andhra Pradesh,Southern,8020.51,7635.12,385.4,4.805,16709.41,15533.27,1176.13,34,3.76
2018-07-01,Andhra Pradesh,Southern,7607.63,7291.78,315.85,4.152,15849.23,14870.15,979.08,38,4.05
2018-08-01,Andhra Pradesh,Southern,5781.91,5682.33,99.58,1.722,12045.65,11764.31,281.34,21,3.57
2018-09-01,Andhra Pradesh,Southern,5756.31,5605.15,151.16,2.626,11992.32,11592.97,399.36,23,3.63
2018-10-01,Andhra Pradesh,Southern,7180.51,7021.88,158.63,2.209,14959.4,14560.91,398.48,20,3.26
2018-11-01,Andhra Pradesh,Southern,7020.67,6864.07,156.61,2.231,14626.41,14170.5,455.91,22,3.56
2018-12-01,Andhra Pradesh,Southern,6577.74,6452.07,125.67,1.911,13703.62,13382.23,321.39,21,3.39
2019-01-01,Andhra Pradesh,Southern,6205.14,6066.71,138.43,2.231,12927.38,12535.33,392.04,22,3.21
2019-02-01,Andhra Pradesh,Southern,6073.02,5944.85,128.17,2.11,12652.12,12313.6,338.52,19,2.96
2019-03-01,Andhra Pradesh,Southern,5864.66,5728.64,136.02,2.319,12218.04,11849.7,368.34,23,2.59
2019-04-01,Andhra Pradesh,Southern,9022.22,8721.15,301.07,3.337,18796.3,17997.82,798.48,32,3.64
2019-05-01,Andhra Pradesh,Southern,8005.6,7605.16,400.45,5.002,16678.34,15576.04,1102.3,36,5.03
2019-06-01,Andhra Pradesh,Southern,8604.11,8264.89,339.22,3.942,17925.22,17066.01,859.21,34,4.38
2019-07-01,Andhra Pradesh,Southern,8653.9,8314.95,338.95,3.917,18028.96,17009.71,1019.25,33,4.27
2019-08-01,Andhra Pradesh,Southern,6143.19,6037.11,106.08,1.727,12798.32,12496.24,302.08,18,2.56
2019-09-01,Andhra Pradesh,Southern,6087.19,5961.55,125.65,2.064,12681.65,12306.22,375.43,21,3.25
2019-10-01,Andhra Pradesh,Southern,7301.81,7201.72,100.09,1.371,15212.11,14935.48,276.63,20,3.02
2019-11-01,Andhra Pradesh,Southern,6941.2,6846.04,95.16,1.371,14460.83,14221.84,238.99,17,3.19
2019-12-01,Andhra Pradesh,Southern,7069.78,6932.88,136.89,1.936,14728.7,14344.6,384.1,19,3.2
2020-01-01,Andhra Pradesh,Southern,6095.62,6027.0,68.62,1.126,12699.21,12491.41,207.81,19,3.33
2020-02-01,Andhra Pradesh,Southern,6174.4,6060.25,114.14,1.849,12863.33,12524.33,339.0,21,3.62
2020-03-01,Andhra Pradesh,Southern,6767.93,6648.05,119.88,1.771,14099.85,13746.26,353.59,20,3.59
2020-04-01,Andhra Pradesh,Southern,8629.05,8384.47,244.58,2.834,17977.18,17272.66,704.52,31,4.82
2020-05-01,Andhra Pradesh,Southern,9177.75,8952.41,225.34,2.455,19120.32,18544.29,576.03,31,4.61
2020-06-01,Andhra Pradesh,Southern,9127.0,8734.99,392.0,4.295,19014.57,17990.62,1023.95,36,4.45
2020-07-01,Andhra Pradesh,Southern,9099.16,8900.2,198.96,2.187,18956.59,18341.45,615.14,27,4.47
2020-08-01,Andhra Pradesh,Southern,6638.17,6562.22,75.95,1.144,13829.52,13613.08,216.44,19,3.37
2020-09-01,Andhra Pradesh,Southern,6626.6,6550.62,75.98,1.147,13805.42,13589.03,216.39,17,4.22
2020-10-01,Andhra Pradesh,Southern,7403.08,7324.84,78.24,1.057,15423.08,15210.86,212.22,19,3.1
2020-11-01,Andhra Pradesh,Southern,7783.51,7640.42,143.09,1.838,16215.65,15833.58,382.07,19,3.26
2020-12-01,Andhra Pradesh,Southern,7801.19,7698.0,103.19,1.323,16252.49,15989.42,263.06,17,3.75
2021-01-01,Andhra Pradesh,Southern,6360.03,6258.78,101.25,1.592,13250.06,12985.29,264.77,17,3.06
2021-02-01,Andhra Pradesh,Southern,7149.12,7072.28,76.84,1.075,14894.0,14673.43,220.57,20,3.39
2021-03-01,Andhra Pradesh,Southern,7062.55,6964.28,98.28,1.392,14713.65,14419.39,294.26,17,2.73
2021-04-01,Andhra Pradesh,Southern,8877.82,8695.12,182.7,2.058,18495.45,17954.02,541.43,27,4.54
2021-05-01,Andhra Pradesh,Southern,9443.11,9141.47,301.64,3.194,19673.15,18737.14,936.0,32,4.41
2021-06-01,Andhra Pradesh,Southern,9639.52,9483.91,155.61,1.614,20082.33,19664.93,417.4,26,4.08
2021-07-01,Andhra Pradesh,Southern,9068.43,8897.53,170.9,1.885,18892.56,18437.64,454.92,27,4.15
2021-08-01,Andhra Pradesh,Southern,7072.56,7026.04,46.52,0.658,14734.51,14603.94,130.57,15,3.68
2021-09-01,Andhra Pradesh,Southern,6655.52,6576.61,78.92,1.186,13865.67,13619.4,246.27,21,2.5
2021-10-01,Andhra Pradesh,Southern,7805.45,7709.7,95.74,1.227,16261.35,15994.69,266.66,17,3.03
2021-11-01,Andhra Pradesh,Southern,8125.05,8062.9,62.14,0.765,16927.18,16737.81,189.38,17,3.74
2021-12-01,Andhra Pradesh,Southern,8096.06,8009.69,86.36,1.067,16866.79,16617.52,249.27,20,3.8
2022-01-01,Andhra Pradesh,Southern,6577.74,6506.92,70.83,1.077,13703.63,13484.47,219.16,18,3.54
2022-02-01,Andhra Pradesh,Southern,7275.85,7212.66,63.19,0.868,15158.01,14969.86,188.15,20,2.89
2022-03-01,Andhra Pradesh,Southern,7488.78,7420.11,68.67,0.917,15601.63,15403.41,198.22,18,3.2
2022-04-01,Andhra Pradesh,Southern,10219.93,10020.55,199.38,1.951,21291.52,20734.07,557.45,30,4.52
2022-05-01,Andhra Pradesh,Southern,9139.74,8955.57,184.17,2.015,19041.12,18559.41,481.71,25,3.54
2022-06-01,Andhra Pradesh,Southern,10339.29,10173.38,165.91,1.605,21540.19,21106.38,433.81,28,4.52
2022-07-01,Andhra Pradesh,Southern,9474.67,9308.23,166.44,1.757,19738.9,19227.33,511.57,25,4.89
2022-08-01,Andhra Pradesh,Southern,7563.71,7488.23,75.48,0.998,15757.73,15538.52,219.21,18,3.03
2022-09-01,Andhra Pradesh,Southern,7214.86,7144.49,70.37,0.975,15030.97,14821.37,209.59,18,2.96
2022-10-01,Andhra Pradesh,Southern,8616.52,8538.02,78.5,0.911,17951.08,17745.53,205.55,19,3.03
2022-11-01,Andhra Pradesh,Southern,8570.98,8423.54,147.44,1.72,17856.22,17403.17,453.05,22,3.03
2022-12-01,Andhra Pradesh,Southern,8342.57,8239.21,103.36,1.239,17380.35,17104.12,276.23,17,3.23
2023-01-01,Andhra Pradesh,Southern,7559.38,7499.18,60.2,0.796,15748.71,15589.0,159.71,18,3.59
2023-02-01,Andhra Pradesh,Southern,7075.84,7045.01,30.83,0.436,14741.32,14660.56,80.77,14,3.29
2023-03-01,Andhra Pradesh,Southern,7846.92,7810.74,36.18,0.461,16347.75,16252.24,95.51,21,3.65
2023-04-01,Andhra Pradesh,Southern,10892.33,10748.25,144.08,1.323,22692.35,22283.01,409.34,26,4.73
2023-05-01,Andhra Pradesh,Southern,10332.53,10169.87,162.67,1.574,21526.11,21062.21,463.9,27,4.32
2023-06-01,Andhra Pradesh,Southern,10436.53,10282.81,153.72,1.473,21742.78,21266.56,476.22,29,4.23
2023-07-01,Andhra Pradesh,Southern,10941.52,10729.7,211.81,1.936,22794.83,22167.98,626.85,28,3.63
2023-08-01,Andhra Pradesh,Southern,7856.18,7801.96,54.22,0.69,16367.04,16225.16,141.88,16,3.98
2023-09-01,Andhra Pradesh,Southern,7429.03,7381.89,47.14,0.635,15477.15,15340.26,136.89,18,2.76
2023-10-01,Andhra Pradesh,Southern,8672.73,8643.52,29.21,0.337,18068.19,17982.3,85.89,15,2.16
2023-11-01,Andhra Pradesh,Southern,8802.83,8707.75,95.09,1.08,18339.24,18069.59,269.65,19,3.35
2023-12-01,Andhra Pradesh,Southern,8969.71,8921.94,47.77,0.533,18686.89,18544.87,142.02,17,3.24
2024-01-01,Andhra Pradesh,Southern,7637.87,7615.15,22.72,0.297,15912.23,15848.39,63.84,16,4.01
2024-02-01,Andhra Pradesh,Southern,7468.66,7428.63,40.03,0.536,15559.71,15444.98,114.74,14,3.78
2024-03-01,Andhra Pradesh,Southern,7680.21,7647.24,32.97,0.429,16000.43,15906.42,94.0,17,3.07
2024-04-01,Andhra Pradesh,Southern,10800.85,10618.22,182.63,1.691,22501.76,21962.55,539.21,31,4.13
2024-05-01,Andhra Pradesh,Southern,11382.45,11253.46,128.99,1.133,23713.44,23381.36,332.07,24,4.38
2024-06-01,Andhra Pradesh,Southern,10912.71,10701.07,211.64,1.939,22734.81,22136.68,598.12,27,3.04
2024-07-01,Andhra Pradesh,Southern,10063.74,9881.42,182.31,1.812,20966.12,20404.52,561.6,29,4.5
2024-08-01,Andhra Pradesh,Southern,8280.19,8241.85,38.34,0.463,17250.39,17153.58,96.81,16,3.51
2024-09-01,Andhra Pradesh,Southern,8412.55,8356.28,56.27,0.669,17526.15,17353.26,172.89,16,3.33
2024-10-01,Andhra Pradesh,Southern,9513.56,9442.89,70.67,0.743,19819.92,19634.0,185.92,17,3.78
2024-11-01,Andhra Pradesh,Southern,9235.55,9193.24,42.31,0.458,19240.73,19129.85,110.89,14,4.12
2024-12-01,Andhra Pradesh,Southern,9412.75,9305.26,107.49,1.142,19609.89,19296.32,313.57,17,3.91
2015-01-01,Telangana,Southern,5662.23,5492.17,170.05,3.003,11796.31,11348.09,448.23,22,4.04
2015-02-01,Telangana,Southern,5194.61,4914.09,280.51,5.4,10822.09,10095.24,726.86,27,2.93
2015-03-01,Telangana,Southern,5180.38,4954.54,225.83,4.359,10792.45,10166.05,626.4,26,3.69
2015-04-01,Telangana,Southern,8008.31,7090.72,917.59,11.458,16683.98,14219.75,2464.23,50,3.42
2015-05-01,Telangana,Southern,6982.99,6373.94,609.05,8.722,14547.89,12659.23,1888.66,46,3.87
2015-06-01,Telangana,Southern,7716.27,6779.26,937.01,12.143,16075.56,13519.95,2555.61,52,3.87
2015-07-01,Telangana,Southern,7198.29,6316.53,881.77,12.25,14996.45,12610.81,2385.64,57,4.17
2015-08-01,Telangana,Southern,5559.26,5246.09,313.17,5.633,11581.8,10660.59,921.21,33,3.25
2015-09-01,Telangana,Southern,5461.08,5255.11,205.97,3.772,11377.25,10755.54,621.71,25,3.21
2015-10-01,Telangana,Southern,6275.03,5996.39,278.65,4.441,13072.98,12365.38,707.6,25,2.84
2015-11-01,Telangana,Southern,6286.64,6010.9,275.74,4.386,13097.17,12312.23,784.93,27,3.47
2015-12-01,Telangana,Southern,6755.93,6506.67,249.26,3.69,14074.85,13347.01,727.83,22,3.41
2016-01-01,Telangana,Southern,5776.36,5516.35,260.01,4.501,12034.09,11238.25,795.84,23,3.77
2016-02-01,Telangana,Southern,5565.65,5374.49,191.16,3.435,11595.1,11066.51,528.6,23,2.52
2016-03-01,Telangana,Southern,5644.52,5424.52,220.01,3.898,11759.42,11077.88,681.54,26,2.51
2016-04-01,Telangana,Southern,7343.59,6701.92,641.67,8.738,15299.15,13678.88,1620.27,47,4.42
2016-05-01,Telangana,Southern,8103.97,7429.14,674.83,8.327,16883.27,14810.36,2072.91,44,3.89
2016-06-01,Telangana,Southern,7690.8,7234.73,456.08,5.93,16022.51,14644.24,1378.27,38,3.98
2016-07-01,Telangana,Southern,7525.24,6973.05,552.19,7.338,15677.58,14032.73,1644.86,42,4.05
2016-08-01,Telangana,Southern,5335.47,5155.73,179.73,3.369,11115.55,10561.48,554.08,23,3.52
2016-09-01,Telangana,Southern,5399.91,5216.36,183.55,3.399,11249.81,10736.85,512.96,26,2.55
2016-10-01,Telangana,Southern,6451.69,6158.48,293.21,4.545,13441.03,12527.95,913.07,24,1.76
2016-11-01,Telangana,Southern,6903.63,6717.17,186.46,2.701,14382.56,13815.33,567.23,22,2.78
2016-12-01,Telangana,Southern,6452.69,6196.74,255.95,3.966,13443.1,12698.6,744.51,23,4.09
2017-01-01,Telangana,Southern,6155.89,5979.24,176.65,2.87,12824.76,12328.09,496.67,21,2.98
2017-02-01,Telangana,Southern,6028.86,5849.77,179.09,2.97,12560.12,12002.15,557.97,23,3.02
2017-03-01,Telangana,Southern,6007.19,5836.5,170.69,2.841,12514.98,11983.13,531.85,21,2.8
2017-04-01,Telangana,Southern,8174.35,7694.7,479.65,5.868,17029.89,15536.22,1493.67,37,4.63
2017-05-01,Telangana,Southern,8356.93,7659.63,697.31,8.344,17410.28,15259.1,2151.17,45,3.91
2017-06-01,Telangana,Southern,8432.28,7780.19,652.09,7.733,17567.24,15727.55,1839.69,46,4.66
2017-07-01,Telangana,Southern,8090.48,7431.84,658.65,8.141,16855.17,15065.96,1789.22,44,4.48
2017-08-01,Telangana,Southern,5627.11,5446.57,180.54,3.208,11723.14,11193.48,529.66,22,3.39
2017-09-01,Telangana,Southern,6090.92,5890.89,200.03,3.284,12689.42,12093.28,596.14,27,3.21
2017-10-01,Telangana,Southern,6861.13,6621.31,239.82,3.495,14294.02,13592.85,701.17,26,3.05
2017-11-01,Telangana,Southern,7141.67,7003.32,138.35,1.937,14878.48,14484.77,393.7,21,2.83
2017-12-01,Telangana,Southern,6916.76,6765.99,150.77,2.18,14409.93,13950.78,459.15,18,3.81
2018-01-01,Telangana,Southern,6558.83,6443.25,115.58,1.762,13664.23,13350.33,313.9,20,3.38
2018-02-01,Telangana,Southern,6292.76,6172.08,120.69,1.918,13109.92,12792.84,317.07,19,2.62
2018-03-01,Telangana,Southern,6507.8,6357.87,149.93,2.304,13557.91,13132.14,425.77,20,2.8
2018-04-01,Telangana,Southern,8723.94,8357.18,366.76,4.204,18174.88,17044.19,1130.69,34,4.08
2018-05-01,Telangana,Southern,8100.97,7615.48,485.49,5.993,16877.01,15404.61,1472.4,40,4.27
2018-06-01,Telangana,Southern,8618.7,8305.61,313.09,3.633,17955.62,16998.55,957.07,32,4.48
2018-07-01,Telangana,Southern,8875.51,8571.01,304.5,3.431,18490.64,17540.71,949.94,30,5.28
2018-08-01,Telangana,Southern,6554.76,6337.49,217.27,3.315,13655.75,13014.28,641.47,20,3.28
2018-09-01,Telangana,Southern,6516.92,6384.99,131.93,2.024,13576.91,13209.26,367.65,19,3.85
2018-10-01,Telangana,Southern,7349.38,7136.98,212.4,2.89,15311.2,14661.28,649.92,26,3.07
2018-11-01,Telangana,Southern,7501.7,7336.29,165.41,2.205,15628.55,15145.35,483.2,21,3.87
2018-12-01,Telangana,Southern,7703.51,7498.34,205.17,2.663,16048.97,15498.84,550.14,24,2.72
2019-01-01,Telangana,Southern,6391.04,6238.85,152.2,2.381,13314.68,12899.68,414.99,18,2.06
2019-02-01,Telangana,Southern,6405.27,6315.97,89.29,1.394,13344.3,13113.71,230.6,20,2.34
2019-03-01,Telangana,Southern,7186.21,7074.72,111.49,1.551,14971.28,14663.44,307.84,18,2.79
2019-04-01,Telangana,Southern,8730.41,8345.24,385.17,4.412,18188.35,17137.68,1050.66,37,4.34
2019-05-01,Telangana,Southern,9147.36,8708.1,439.25,4.802,19056.99,17797.45,1259.54,35,4.58
2019-06-01,Telangana,Southern,8776.25,8412.44,363.81,4.145,18283.85,17278.84,1005.01,32,3.92
2019-07-01,Telangana,Southern,9512.98,9188.95,324.02,3.406,19818.7,18820.09,998.61,30,3.78
2019-08-01,Telangana,Southern,6868.77,6727.94,140.83,2.05,14309.94,13919.36,390.58,20,3.0
2019-09-01,Telangana,Southern,6574.42,6485.09,89.33,1.359,13696.71,13449.77,246.95,16,3.54
2019-10-01,Telangana,Southern,7989.38,7837.69,151.69,1.899,16644.54,16195.21,449.33,19,2.27
2019-11-01,Telangana,Southern,8275.05,8144.19,130.86,1.581,17239.68,16852.12,387.57,22,3.01
2019-12-01,Telangana,Southern,7596.49,7503.27,93.22,1.227,15826.03,15588.8,237.23,21,3.46
2020-01-01,Telangana,Southern,6726.17,6610.57,115.6,1.719,14012.85,13720.3,292.55,19,3.3
2020-02-01,Telangana,Southern,6938.55,6821.08,117.48,1.693,14455.32,14100.26,355.06,21,3.27
2020-03-01,Telangana,Southern,6996.83,6874.58,122.25,1.747,14576.73,14239.67,337.06,20,3.14
2020-04-01,Telangana,Southern,9692.11,9397.04,295.07,3.044,20191.91,19406.44,785.46,32,4.46
2020-05-01,Telangana,Southern,10140.97,9713.48,427.49,4.215,21127.02,19807.36,1319.66,34,3.5
2020-06-01,Telangana,Southern,9232.59,8903.25,329.34,3.567,19234.57,18257.52,977.05,30,3.19
2020-07-01,Telangana,Southern,9247.13,8959.43,287.7,3.111,19264.85,18454.98,809.87,29,4.58
2020-08-01,Telangana,Southern,7396.42,7309.29,87.13,1.178,15409.21,15153.89,255.32,17,3.41
2020-09-01,Telangana,Southern,7471.76,7394.13,77.63,1.039,15566.17,15354.33,211.85,17,3.2
2020-10-01,Telangana,Southern,8682.2,8536.44,145.76,1.679,18087.92,17685.72,402.2,17,3.06
2020-11-01,Telangana,Southern,8345.67,8197.73,147.94,1.773,17386.82,17003.71,383.11,21,3.06
2020-12-01,Telangana,Southern,8672.26,8601.55,70.71,0.815,18067.21,17871.07,196.14,14,3.47
2021-01-01,Telangana,Southern,7224.05,7165.52,58.53,0.81,15050.11,14878.48,171.63,14,2.6
2021-02-01,Telangana,Southern,7951.69,7825.08,126.62,1.592,16566.02,16247.27,318.76,18,2.43
2021-03-01,Telangana,Southern,7385.64,7308.39,77.25,1.046,15386.74,15170.93,215.81,16,2.91
2021-04-01,Telangana,Southern,10618.51,10452.24,166.27,1.566,22121.9,21682.75,439.15,28,4.55
2021-05-01,Telangana,Southern,10244.25,10026.55,217.7,2.125,21342.18,20734.55,607.62,26,4.57
2021-06-01,Telangana,Southern,10764.16,10494.41,269.75,2.506,22425.33,21726.16,699.16,29,3.19
2021-07-01,Telangana,Southern,9966.95,9623.41,343.54,3.447,20764.47,19893.35,871.13,31,5.25
2021-08-01,Telangana,Southern,7316.82,7253.65,63.17,0.863,15243.37,15051.58,191.79,18,4.19
2021-09-01,Telangana,Southern,7652.87,7570.47,82.4,1.077,15943.48,15700.89,242.59,23,3.49
2021-10-01,Telangana,Southern,9239.24,9093.54,145.7,1.577,19248.42,18861.64,386.77,19,3.12
2021-11-01,Telangana,Southern,8850.87,8839.49,11.38,0.129,18439.31,18409.73,29.59,12,3.28
2021-12-01,Telangana,Southern,8913.74,8821.64,92.11,1.033,18570.3,18322.46,247.84,19,2.87
2022-01-01,Telangana,Southern,7607.13,7520.43,86.69,1.14,15848.18,15594.96,253.23,17,3.29
2022-02-01,Telangana,Southern,7597.68,7554.14,43.54,0.573,15828.5,15709.35,119.15,18,2.69
2022-03-01,Telangana,Southern,7905.73,7869.68,36.05,0.456,16470.28,16362.22,108.06,15,3.14
2022-04-01,Telangana,Southern,11430.75,11163.31,267.44,2.34,23814.06,23001.61,812.45,27,4.89
2022-05-01,Telangana,Southern,10675.84,10444.63,231.21,2.166,22241.32,21534.31,707.01,28,3.98
2022-06-01,Telangana,Southern,10570.18,10351.82,218.36,2.066,22021.2,21339.65,681.55,28,4.01
2022-07-01,Telangana,Southern,10362.53,10087.78,274.74,2.651,21588.6,20855.11,733.48,27,3.33
2022-08-01,Telangana,Southern,8208.33,8114.5,93.83,1.143,17100.7,16828.48,272.22,20,2.84
2022-09-01,Telangana,Southern,7527.44,7460.55,66.89,0.889,15682.17,15514.91,167.26,18,3.97
2022-10-01,Telangana,Southern,9157.09,9053.91,103.18,1.127,19077.28,18784.73,292.54,23,3.5
2022-11-01,Telangana,Southern,9289.2,9212.48,76.72,0.826,19352.5,19130.71,221.79,17,3.87
2022-12-01,Telangana,Southern,8944.89,8880.52,64.37,0.72,18635.19,18473.77,161.42,16,3.35
2023-01-01,Telangana,Southern,8236.09,8129.28,106.81,1.297,17158.52,16841.67,316.84,16,3.25
2023-02-01,Telangana,Southern,8381.1,8330.69,50.41,0.601,17460.62,17332.77,127.84,19,3.32
2023-03-01,Telangana,Southern,8112.66,8047.45,65.21,0.804,16901.37,16722.32,179.06,15,3.5
2023-04-01,Telangana,Southern,11384.3,11168.5,215.8,1.896,23717.29,23176.17,541.13,31,3.37
2023-05-01,Telangana,Southern,11412.7,11281.23,131.46,1.152,23776.46,23436.59,339.87,25,3.96
2023-06-01,Telangana,Southern,10906.17,10719.57,186.6,1.711,22721.2,22175.47,545.73,25,3.45
2023-07-01,Telangana,Southern,11747.52,11490.38,257.14,2.189,24474.0,23798.92,675.08,27,3.43
2023-08-01,Telangana,Southern,8277.02,8230.58,46.44,0.561,17243.79,17104.23,139.56,18,3.53
2023-09-01,Telangana,Southern,8566.32,8518.95,47.37,0.553,17846.5,17700.48,146.02,16,3.64
2023-10-01,Telangana,Southern,9866.81,9746.15,120.66,1.223,20555.86,20197.42,358.44,17,2.55
2023-11-01,Telangana,Southern,9957.69,9929.15,28.53,0.287,20745.18,20661.2,83.98,16,2.89
2023-12-01,Telangana,Southern,10095.2,9954.01,141.19,1.399,21031.67,20639.39,392.28,16,3.43
2024-01-01,Telangana,Southern,8438.97,8386.72,52.26,0.619,17581.2,17431.05,150.15,17,2.11
2024-02-01,Telangana,Southern,8869.29,8824.38,44.91,0.506,18477.68,18359.97,117.71,15,3.25
2024-03-01,Telangana,Southern,8935.16,8868.36,66.8,0.748,18614.91,18432.51,182.4,21,3.37
2024-04-01,Telangana,Southern,11645.44,11482.96,162.48,1.395,24261.34,23799.64,461.7,26,3.85
2024-05-01,Telangana,Southern,12410.02,12180.92,229.1,1.846,25854.2,25159.24,694.97,26,4.02
2024-06-01,Telangana,Southern,11903.91,11802.2,101.71,0.854,24799.82,24494.06,305.76,23,3.31
2024-07-01,Telangana,Southern,11346.28,11111.05,235.23,2.073,23638.08,22952.57,685.51,29,4.51
2024-08-01,Telangana,Southern,9211.55,9174.27,37.28,0.405,19190.72,19096.19,94.53,16,3.06
2024-09-01,Telangana,Southern,9513.68,9467.63,46.04,0.484,19820.16,19701.29,118.86,17,3.43
2024-10-01,Telangana,Southern,10200.43,10156.69,43.74,0.429,21250.9,21123.66,127.23,16,3.37
2024-11-01,Telangana,Southern,10237.61,10145.34,92.27,0.901,21328.35,21060.56,267.79,15,3.08
2024-12-01,Telangana,Southern,10505.61,10462.78,42.83,0.408,21886.7,21758.07,128.63,20,2.84
2015-01-01,West Bengal,Eastern,3748.07,3612.36,135.72,3.621,7808.49,7430.76,377.73,25,3.22
2015-02-01,West Bengal,Eastern,4338.36,4133.76,204.6,4.716,9038.26,8456.3,581.95,25,3.57
2015-03-01,West Bengal,Eastern,3837.45,3714.47,122.97,3.204,7994.68,7636.77,357.91,23,3.45
2015-04-01,West Bengal,Eastern,5708.45,5077.26,631.19,11.057,11892.59,9933.31,1959.29,51,4.39
2015-05-01,West Bengal,Eastern,5805.86,5194.36,611.5,10.532,12095.54,10351.4,1744.14,50,5.85
2015-06-01,West Bengal,Eastern,5887.52,5304.58,582.93,9.901,12265.67,10514.86,1750.81,51,4.82
2015-07-01,West Bengal,Eastern,5501.4,4904.38,597.01,10.852,11461.24,9816.75,1644.49,47,4.5
2015-08-01,West Bengal,Eastern,4213.38,4032.24,181.14,4.299,8777.88,8223.42,554.45,27,3.14
2015-09-01,West Bengal,Eastern,3980.93,3839.27,141.66,3.558,8293.59,7874.9,418.7,24,3.06
2015-10-01,West Bengal,Eastern,4546.72,4327.33,219.39,4.825,9472.33,8811.75,660.57,25,3.33
2015-11-01,West Bengal,Eastern,4826.04,4600.4,225.64,4.676,10054.26,9462.25,592.0,30,4.17
2015-12-01,West Bengal,Eastern,4985.1,4807.06,178.04,3.571,10385.62,9920.8,464.82,23,3.7
2016-01-01,West Bengal,Eastern,4238.69,4071.73,166.96,3.939,8830.6,8348.31,482.29,24,3.6
2016-02-01,West Bengal,Eastern,4090.87,3958.88,131.99,3.226,8522.64,8144.08,378.56,21,3.75
2016-03-01,West Bengal,Eastern,4562.3,4420.93,141.37,3.099,9504.8,9145.1,359.7,23,4.69
2016-04-01,West Bengal,Eastern,5672.25,5279.41,392.84,6.926,11817.18,10608.55,1208.63,40,5.28
2016-05-01,West Bengal,Eastern,5864.32,5457.11,407.21,6.944,12217.33,11017.92,1199.42,42,5.58
2016-06-01,West Bengal,Eastern,5615.25,5219.2,396.05,7.053,11698.45,10679.34,1019.11,38,5.37
2016-07-01,West Bengal,Eastern,5525.36,5221.47,303.89,5.5,11511.17,10725.57,785.59,37,4.59
2016-08-01,West Bengal,Eastern,3922.46,3797.21,125.24,3.193,8171.78,7808.36,363.42,20,3.92
2016-09-01,West Bengal,Eastern,4493.84,4365.7,128.14,2.851,9362.16,9010.42,351.73,22,3.96
2016-10-01,West Bengal,Eastern,5088.73,4905.28,183.46,3.605,10601.53,10124.87,476.66,24,3.54
2016-11-01,West Bengal,Eastern,4682.75,4512.41,170.33,3.637,9755.72,9281.81,473.91,22,3.93
2016-12-01,West Bengal,Eastern,5105.53,4928.45,177.08,3.468,10636.52,10152.55,483.97,24,4.18
2017-01-01,West Bengal,Eastern,4305.9,4194.41,111.5,2.589,8970.63,8672.84,297.79,20,3.88
2017-02-01,West Bengal,Eastern,4299.56,4178.32,121.24,2.82,8957.41,8611.46,345.95,26,3.64
2017-03-01,West Bengal,Eastern,4345.53,4196.55,148.98,3.428,9053.18,8666.79,386.39,24,3.71
2017-04-01,West Bengal,Eastern,5895.4,5457.88,437.52,7.421,12282.09,11053.05,1229.05,41,4.92
2017-05-01,West Bengal,Eastern,5773.93,5346.22,427.71,7.408,12029.03,10712.38,1316.65,42,5.18
2017-06-01,West Bengal,Eastern,6183.39,5704.44,478.95,7.746,12882.07,11590.67,1291.39,41,4.68
2017-07-01,West Bengal,Eastern,6177.53,5733.9,443.63,7.181,12869.86,11750.43,1119.42,42,5.29
2017-08-01,West Bengal,Eastern,4229.13,4152.09,77.05,1.822,8810.7,8605.32,205.38,18,3.43
2017-09-01,West Bengal,Eastern,4185.41,4049.23,136.18,3.254,8719.6,8314.83,404.77,23,4.05
2017-10-01,West Bengal,Eastern,5195.96,5034.18,161.78,3.114,10824.91,10418.98,405.93,23,3.05
2017-11-01,West Bengal,Eastern,5152.64,4980.4,172.23,3.343,10734.66,10301.33,433.33,21,3.25
2017-12-01,West Bengal,Eastern,5075.78,4928.87,146.91,2.894,10574.55,10153.15,421.4,20,3.56
2018-01-01,West Bengal,Eastern,4718.37,4628.32,90.06,1.909,9829.95,9561.35,268.6,19,3.36
2018-02-01,West Bengal,Eastern,4745.15,4581.45,163.71,3.45,9885.74,9470.38,415.36,25,3.2
2018-03-01,West Bengal,Eastern,4481.03,4346.71,134.33,2.998,9335.49,8939.32,396.17,20,3.81
2018-04-01,West Bengal,Eastern,6519.5,6100.45,419.05,6.428,13582.29,12488.14,1094.15,41,4.88
2018-05-01,West Bengal,Eastern,6186.56,5823.44,363.12,5.869,12888.67,11891.58,997.09,38,5.78
2018-06-01,West Bengal,Eastern,6536.33,6141.31,395.02,6.043,13617.36,12389.21,1228.15,37,4.93
2018-07-01,West Bengal,Eastern,6271.27,5984.33,286.94,4.575,13065.15,12277.6,787.55,38,4.61
